Title,Genre,Rating,Votes,Duration
The Hole Story,Crime,7.8,6,1h 27m
The Last Vendetta,Crime,N/A,6,N/A
Illusions for Sale: The Rise and Fall of Generation Zoe,Crime,6.2,653,1h 47m
Abudeka Is Back,Crime,5.3,39,2h
The Victims,Crime,5.8,88,1h 39m
Chithini,Crime,5.8,550,2h 31m
Wicked Season,Crime,5.5,37,N/A
Public Defender,Crime,8.0,19,N/A
Blood & Betrayal,Crime,N/A,19,N/A
Raktaksha,Crime,8.1,1400,1h 58m
Blood Dried Hands,Crime,5.6,38,1h 55m
Kokuhaku Confession,Crime,5.6,156,1h 14m
La mort viendra,Crime,6.0,42,1h 41m
La Reserva,Crime,N/A,42,1h 44m
Pathological: The Lies of Joran van der Sloot,Crime,6.5,348,1h 33m
AK47,Crime,7.2,15,2h 26m
Angry Squad: Civil Servants & Seven Swindlers,Crime,7.5,60,2h
The Journalist,Crime,N/A,60,N/A
Dream Lock,Crime,8.1,23,1h 40m
Hain,Crime,2.8,47,1h 35m
Varchasva,Crime,N/A,47,N/A
Housekeeping,Crime,6.0,41,1h 38m
Bond of Justice: Kizuna Part II - Judgement,Crime,N/A,41,1h 28m
Dragnet Lost Episodes - TV's Greatest Police Crime Series,Crime,N/A,41,2h 20m
The Bottom Line,Crime,6.7,13,1h 47m
Routa,Crime,6.4,33,2h 7m
Stealing Vows,Crime,N/A,33,2h
Vallavan Vaguthadhada,Crime,6.6,58,1h 44m
The 6th,Crime,5.0,9,N/A
Maloney - Die ersten drei haarsträubenden Fälle,Crime,6.7,78,1h 38m
Crime Reel,Crime,7.5,141,1h 51m
Mukhya Gamanika,Crime,8.5,2100,2h 5m
The Cold Father,Crime,6.8,19,N/A
Lipstick,Crime,6.4,29,2h 25m
CHAAW: Chapter 3 - Christmas Time Is Here,Crime,7.9,476,1h 12m
The Informant,Crime,N/A,476,N/A
Valleyheart,Crime,8.8,37,1h 38m
Passagrana,Crime,6.4,136,1h 40m
The Hitmen,Crime,N/A,136,1h 24m
Jada,Crime,N/A,136,N/A
Laandhar,Crime,4.1,97,1h 57m
First Rites,Crime,6.0,6,1h 54m
Evidence,Crime,9.4,209,N/A
Treasures of Terror: Vol 1,Crime,4.2,20,N/A
Common Sense,Crime,2.5,20,1h 8m
The Essex Boys Tapes,Crime,5.7,8,N/A
M30 OXY,Crime,8.9,16,N/A
Lipstick on the Glass,Crime,4.1,13,1h 56m
Sharma & Ambani,Crime,9.1,184,1h 44m
Common Creed: Trafficking,Crime,5.9,11,1h 46m
Gumbo 2,Crime,6.8,11,N/A
Insurance Jimmy,Crime,6.5,150,1h 50m
Blue Ice,Crime,8.8,23,N/A
Break War,Crime,2.7,17,1h 26m
Charlotte Link - Ohne Schuld,Crime,5.5,41,1h 29m
Jalandhara,Crime,9.2,546,1h 50m
Dank Frank,Crime,N/A,546,1h 23m
Hyde Out,Crime,5.9,25,N/A
Holiday Hold-Up,Crime,5.6,71,1h 29m
Walk the Line,Crime,5.5,96,1h 55m
Tiempo de Pagar,Crime,7.2,49,1h 3m
Vergüenza,Crime,6.9,25,1h 43m
Theppa Samudram,Crime,7.4,1600,2h 13m
The Film Café,Crime,N/A,1600,N/A
4N6,Crime,9.6,62,1h 57m
Shina,Crime,7.5,7,1h 38m
Vanished: The Lucie Blackman Mystery,Crime,7.0,5,N/A
Hocus Focus,Crime,7.9,20,1h 25m
Youn'G,Crime,8.9,50,N/A
Super Vixens 6,Crime,N/A,50,1h 13m
