Title,Genre,Rating,Votes,Duration
The Bad Nun 3,Horror,3.1,275,1h 12m
Angel with a Gun,Horror,N/A,275,N/A
Janji Darah,Horror,4.4,156,1h 44m
Ghost Killer,Horror,7.0,80,1h 45m
Bhavanam: The Haunted House,Horror,7.1,16,2h 19m
Alpacalypse,Horror,6.0,32,1h 17m
Lampir,Horror,5.5,193,1h 37m
The Woods Are Real,Horror,2.4,463,1h 20m
Purgatory Station,Horror,3.3,58,1h 49m
Stereoscope,Horror,4.0,118,1h 31m
Camp Terror,Horror,4.5,38,1h 50m
The Candy Store,Horror,4.0,86,1h 26m
Space Sharks,Horror,1.5,324,1h 10m
Spirit Riser,Horror,6.5,34,1h 38m
Kutukan Calon Arang,Horror,6.3,8,1h 41m
The Occult,Horror,7.6,7,N/A
Retratos del Apocalipsis,Horror,8.1,16,1h 15m
Ronggeng Kematian,Horror,5.4,153,1h 38m
Bull Shark 3,Horror,3.5,90,1h 16m
The Mermaid,Horror,9.2,7,1h 45m
Ladybug,Horror,5.5,34,1h 47m
Ouija Castle,Horror,3.7,109,N/A
The Beast Inside,Horror,6.4,36,N/A
The Alien Report,Horror,4.6,153,1h 21m
Spirit Whisker: The Revenant,Horror,5.6,50,1h 49m
Trizombie,Horror,7.3,62,1h 22m
Z-Mom,Horror,5.0,46,1h 30m
Passages of Nexus,Horror,5.3,305,1h 48m
An Intruder Among Us,Horror,8.9,20,N/A
Tu Sangre,Horror,4.5,92,1h 21m
Game of Death: The Six Doors to Hell,Horror,N/A,92,N/A
Air Fryer Slaughter,Horror,6.3,551,1h 30m
The House on Laura Anne Dr.,Horror,4.4,656,1h 15m
Peter Rabid,Horror,N/A,656,N/A
Una ballena,Horror,6.0,100,1h 48m
Salsa,Horror,5.7,277,1h 40m
No Voltees,Horror,5.5,215,1h 34m
Mother Maker Lover Taker,Horror,5.7,37,1h 39m
Lizzie Lazarus,Horror,4.2,107,1h 31m
Exorcism Chronicles: The Beginning,Horror,6.4,120,1h 25m
For Sale,Horror,4.9,674,1h 55m
200KG Vampire,Horror,5.1,31,1h 33m
Bury Your Dead,Horror,5.4,81,2h 8m
THEDÆMON,Horror,6.7,42,1h 27m
Tide,Horror,4.0,121,1h 22m
Missing Child Videotape,Horror,6.6,58,1h 44m
Take Good Care,Horror,6.4,5,1h 41m
Akkada Varu Ikkada Unnaru,Horror,9.1,1000,1h 43m
The McKinney Family Home Videos,Horror,5.1,34,1h 8m
Final Girl: Halloween,Horror,4.6,109,1h 25m
Paranoia,Horror,4.1,381,1h 35m
Camp Blood 9: Bride of Blood,Horror,6.4,507,N/A
He Sees You When You're Sleeping,Horror,4.2,150,1h 23m
The Clock,Horror,3.4,38,1h 20m
C202,Horror,7.4,2200,2h 15m
Protein,Horror,6.4,66,1h 40m
Demo_n,Horror,5.2,36,1h 10m
Massacre at Femur Creek,Horror,6.7,555,1h 22m
The Twin,Horror,8.5,41,N/A
Night Silence,Horror,5.6,278,1h 52m
American Terror Tales 3,Horror,2.5,50,58m
The Sisters,Horror,4.7,154,2h 2m
Hunters on a White Field,Horror,4.9,462,1h 40m
Who's Watching,Horror,8.4,13,N/A
Deadly Culture: Species X,Horror,2.9,60,1h 11m
Holnap meghalok,Horror,4.3,107,1h 25m
Marni: The Story of Wewe Gombel,Horror,5.8,227,1h 59m
The A-Frame,Horror,7.0,39,1h 22m
Ice Nine Kills Presents: Welcome to Horrorwood,Horror,8.5,30,1h 16m
Black Spines,Horror,6.9,24,1h 40m
Death Ph.D,Horror,2.5,133,1h 47m
Pagpag 24/7,Horror,4.2,61,2h 10m
Noclip,Horror,3.9,36,1h 1m
Mananambal,Horror,5.9,21,1h 40m
Mountain Shark,Horror,5.0,105,1h 21m
Anoko wa Daare?,Horror,5.5,71,2h 5m
Ma Da: The Drowning Spirit,Horror,4.5,206,1h 30m
Night Shoot,Horror,5.7,84,1h 38m
The Coldness,Horror,5.1,69,N/A
Guys at Parties Like It,Horror,3.9,170,1h 19m
Bigfoot,Horror,5.2,27,N/A
Agapouse ta louloudia perissotero,Horror,5.3,184,1h 26m
The Spirit Hunter,Horror,4.3,25,1h 42m
Traumatika,Horror,5.8,60,1h 27m
Flesh of the Unforgiven,Horror,8.9,44,1h 28m
The Despaired,Horror,6.8,35,2h 10m
Huggin Molly,Horror,6.1,83,54m
Thookudurai,Horror,4.2,2300,2h 5m
The Exorcism of Saint Patrick,Horror,3.6,169,1h 30m
Terrestrial,Horror,N/A,169,N/A
The Apocalypse Box,Horror,3.3,244,1h 26m
Night Harvest,Horror,4.6,65,N/A
Echoes of Crystal Lake: A Friday the 13th Story,Horror,8.4,16,3m
Night Talkers,Horror,4.1,100,1h 29m
Hotel Underground,Horror,7.6,72,N/A
The Evil Three,Horror,6.5,1000,30m
The Book of the Witch,Horror,4.5,124,1h 13m
The Captives,Horror,3.5,68,1h 13m
Etheria Film Night 2024,Horror,7.6,11,1h 52m
The Girl Who Cried Her Eyes Out,Horror,3.9,735,1h 34m
Jinn Chapter 1,Horror,7.8,65,46m
Mystic Singer,Horror,4.9,246,1h 36m
All That Remains,Horror,7.2,12,N/A
Toxic Daughter,Horror,5.3,47,1h 45m
The Cellar,Horror,5.9,169,1h 25m
Scream 2,Horror,5.4,7,31m
Happy Birthday Luci,Horror,9.2,58,N/A
Videotheque,Horror,6.3,103,1h 52m
The Shadow,Horror,6.4,273,1h 30m
Shadows Side,Horror,2.0,133,1h 30m
Feet of Death,Horror,3.9,231,1h 46m
Virgo,Horror,7.0,50,1h 27m
Jason in Indianapolis: A Friday the 13th Tribute,Horror,7.2,21,2h
Bigfoot Exorcist,Horror,2.7,224,1h 10m
Welcome Week: A College Horror Anthology,Horror,3.9,120,1h 38m
Blood and Breakfast,Horror,5.5,29,1h 24m
Mister Sleep,Horror,3.4,178,1h 34m
A Cold Grave,Horror,3.5,275,N/A
Hunter of the Night,Horror,5.4,58,1h 30m
Red Night at Skye's,Horror,7.0,10,1h 22m
Silent Night Bloody Night 3: Descent,Horror,3.2,198,1h 40m
Blood and Black,Horror,7.4,1100,1h 28m
In the Name of God,Horror,5.1,165,1h 29m
Amityville Bigfoot,Horror,3.0,145,1h 28m
Bed of Nails,Horror,5.0,27,1h 44m
Weekend Deadaway,Horror,4.9,81,N/A
Vegan,Horror,5.3,14,N/A
Catch a Killer,Horror,5.8,13,1h 22m
Killer Campout Part II,Horror,5.5,27,1h 33m
Coven of the Black Cube,Horror,7.4,21,1h 37m
The Box,Horror,3.5,75,1h 19m
Byte,Horror,3.4,153,1h 37m
Dr. Sander's Sleep Cure,Horror,7.2,960,1h 38m
Cholo Zombies,Horror,4.6,104,1h 36m
Trucker,Horror,N/A,104,N/A
Unknown Caller,Horror,7.0,29,1h 3m
Burning Butterflies,Horror,7.1,91,1h 43m
Our Happy Place,Horror,N/A,91,1h 30m
Devil's Horns,Horror,4.6,124,1h 21m
Oru Kadha Sollattaa Sir,Horror,6.1,41,2h 10m
Old Wounds,Horror,7.2,14,1h 49m
Don Dukun,Horror,7.1,57,1h 38m
Side Effects May Vary,Horror,7.1,41,N/A
Devil Hunters,Horror,8.7,129,2h
Lord of Wolves,Horror,2.8,143,1h 27m
Fright,Horror,6.6,62,1h 21m
From Within,Horror,N/A,62,N/A
Lechuza,Horror,N/A,62,1h 32m
The Camp Host,Horror,4.3,292,1h 35m
Disremembered,Horror,4.8,136,1h 44m
Zombies: Christmas Apocalypse,Horror,2.1,20,N/A
Dead Body,Horror,3.8,39,2h 15m
Anak Perjanjian Syaitan 2,Horror,6.4,34,1h 29m
Agrinai,Horror,8.0,66,1h 33m
How to Make a Werewolf,Horror,5.8,142,16+
Listen Carefully,Horror,3.3,147,1h 21m
The Caller,Horror,6.8,12,1h 20m
Amityville VR,Horror,5.1,9,N/A
Sapien,Horror,2.4,79,1h 44m
The Last Chainsaw Massacre,Horror,3.6,43,1h 15m
Trivial,Horror,6.6,19,N/A
Don't Look Back... I Know Your Origins,Horror,4.4,86,1h 44m
The Vampire and the Vigilante,Horror,3.5,54,1h 15m
Xoftex,Horror,6.1,55,1h 39m
Dante's Inferno,Horror,N/A,55,N/A
Pee Nak 4,Horror,4.8,409,1h 55m
Zir-i Cin 3: Cin Dügümü,Horror,3.5,21,1h 26m
The Vigil,Horror,N/A,21,1h 37m
Jeonde Raho Bhoot Ji,Horror,5.3,139,1h 52m
Twelve,Horror,7.5,14,N/A
The Night Curse of Reatrei,Horror,4.5,115,1h 35m
The Get Out,Horror,N/A,115,N/A
Misteri Bilik Korek Api,Horror,6.3,8,1h 13m
Llorona Origin,Horror,N/A,8,N/A
Inherit the Witch,Horror,3.2,54,1h 25m
The Bench,Horror,3.8,187,1h 15m
In the Belly of a Tiger,Horror,7.4,102,1h 31m
Dark Chronicles,Horror,N/A,102,1h 15m
The Gatekeeper,Horror,5.2,18,1h 37m
The Night of the Harvest,Horror,4.5,496,2h 6m
The House of Ghosts,Horror,3.7,27,N/A
Oh My Ghost: The Finale,Horror,7.3,35,1h 52m
Vexanthrone,Horror,5.6,22,1h 5m
Nanoshark,Horror,5.3,21,N/A
Ga la,Horror,4.0,22,1h 37m
The Mitchin Murders,Horror,5.3,82,1h 18m
Horror Stories,Horror,4.9,56,N/A
Blood Mountain Massacre,Horror,5.1,42,1h 29m
The House on Mansfield Street II: Evil Next Door,Horror,5.1,89,1h 20m
Cult of Blood,Horror,3.6,75,N/A
Pasar Setan,Horror,6.8,61,1h 36m
The Deserving,Horror,8.1,68,N/A
Psycho Science,Horror,5.6,28,N/A
Fear Cabin: The Last Weekend of Summer,Horror,N/A,28,N/A
Bring on the Damned!,Horror,7.6,6,1h 54m
Nûfer,Horror,3.5,11,1h 38m
Garez,Horror,2.8,18,N/A
Koston enkeli,Horror,4.0,30,1h 36m
La Chancla Del Diablo,Horror,4.8,12,1h 30m
Maya,Horror,N/A,12,1h 48m
Isleen Pines,Horror,5.8,730,1h 24m
The Woods,Horror,N/A,730,N/A
Jimmy,Horror,4.1,207,1h 25m
Death After Dusk,Horror,5.6,91,2h 20m
Dooba Dooba,Horror,6.4,14,N/A
Re:Human,Horror,5.8,40,1h 48m
Deviant,Horror,5.2,45,1h 20m
Inverted,Horror,4.2,53,1h 28m
The Cursed,Horror,4.1,119,1h 37m
Swoon,Horror,5.6,18,1h 23m
Park,Horror,7.0,378,1h 57m
Untitled Footage,Horror,5.5,21,N/A
The Depths,Horror,N/A,21,1h 28m
Behave,Horror,3.2,177,1h 28m
Colour Palette,Horror,9.3,47,1h 27m
A yard of jackals,Horror,7.2,40,1h 48m
The Hunter's Anthology: The Demon Hunter,Horror,4.9,98,2h 6m
The Haunted the Possessed and the Damned,Horror,2.7,60,1h 51m
Blackest Darkness,Horror,5.5,75,1h 16m
Sun,Horror,8.4,30,1h 15m
BlackOut,Horror,7.2,21,N/A
Blood of the Werewolf's Claw,Horror,N/A,21,N/A
Island of the Dolls 2,Horror,3.0,157,1h 23m
There Is a Monster,Horror,3.8,171,1h 22m
I Saw Black Clouds,Horror,4.0,28,1h 19m
This Man,Horror,4.8,22,1h 29m
P2,Horror,3.8,8,1h 45m
The Haunting of Cottonwood,Horror,6.6,16,N/A
Rambut Kafan,Horror,4.6,95,1h 38m
Overkill,Horror,3.1,30,N/A
Clownface 3,Horror,7.0,43,1h 44m
DreadClub: Vampire's Verdict,Horror,4.9,62,N/A
San Geng Ke Zhan,Horror,6.2,11,1h 28m
Himalaya,Horror,3.2,399,1h 25m
Pesadilla,Horror,6.5,47,1h 52m
Porcelain,Horror,3.9,108,1h 28m
The After Dark,Horror,N/A,108,N/A
The Unrighteous,Horror,4.8,31,1h 27m
In Tenebras: Into the Darkness,Horror,3.1,177,1h 30m
Art of a Hit,Horror,4.2,219,1h 33m
Crispy,Horror,3.5,84,1h 16m
Toys R Us (Fanmade FIim),Horror,N/A,84,2h
The Melon Heads: House of Crow,Horror,6.5,28,N/A
Possession Street,Horror,6.6,31,1h 36m
Wolves Against the World,Horror,3.6,61,1h 28m
Slaughterhouse on the Hill,Horror,2.6,131,1h 12m
Jeffrey's Hell,Horror,4.8,94,1h 20m
Slay Ride - The Movie,Horror,N/A,94,1h 25m
Head Like a Hole,Horror,7.7,12,1h 33m
Tragic Waste,Horror,7.9,95,1h 17m
Dabba,Horror,5.2,21,1h 15m
Hantu Polong,Horror,2.8,12,1h 30m
Witches' Well,Horror,2.6,76,1h
Phantoms,Horror,N/A,76,N/A
The Twelve Step Strangler,Horror,4.6,7,N/A
McConadilla,Horror,N/A,7,1h 50m
Aranam,Horror,7.5,403,2h 7m
Itch!,Horror,N/A,403,1h 22m
Waruga: Kutukan Ilmu Hitam,Horror,6.8,29,1h 25m
Morena,Horror,5.5,119,1h 46m
Bloodspawn,Horror,6.3,11,1h 16m
Abduction: The Harvesting,Horror,5.4,12,N/A
Halloween: Evil Lives,Horror,3.8,117,N/A
The Lonely Man with the Ghost Machine,Horror,3.0,160,1h 30m
Bernadette will töten,Horror,8.8,21,1h 33m
Grandma,Horror,N/A,21,N/A
Coffintooth,Horror,N/A,21,N/A
The Summer We Died,Horror,5.0,430,1h 13m
Dinosaur Hotel 3,Horror,2.7,162,1h 14m
Estela,Horror,7.1,15,N/A
The Convent,Horror,4.2,19,1h 20m
People in the Walls,Horror,3.3,33,1h 33m
Amityville Backrooms,Horror,4.5,29,1h 12m
Roxana,Horror,3.9,67,1h 38m
Asgaar,Horror,9.3,41,N/A
Talahib,Horror,5.7,19,1h 23m
The Geechee Witch: A Boo Hag Story,Horror,7.2,15,1h 28m
Your Curse,Horror,2.6,15,N/A
Sala Escura,Horror,N/A,15,1h 35m
The Thing,Horror,N/A,15,N/A
States of Mind,Horror,N/A,15,2h
The E-Ghost,Horror,7.3,13,1h 50m
Bantay-bahay,Horror,5.1,15,1h 26m
The Deadly Swarm,Horror,2.5,191,1h 21m
Malam Keramat,Horror,6.2,30,1h 30m
Perempuan Pembawa Sial,Horror,N/A,30,1h 37m
Pulp Modern: Die Laughing,Horror,8.2,94,1h 23m
Anxiety,Horror,7.8,8,1h 37m
Tanz der Toten,Horror,N/A,8,2h 1m
Big Bad CGI Monsters,Horror,3.9,34,1h
Campfire Dead by Dawn,Horror,3.0,65,1h 27m
Shadows of Bigfoot,Horror,4.0,137,N/A
Custom,Horror,6.7,44,1h 16m
Dead Boys Club,Horror,6.2,25,1h 45m
La damnée,Horror,4.3,110,1h 20m
Bhootpori,Horror,5.7,214,1h 50m
El Centinela de las Ánimas,Horror,N/A,214,N/A
Jason Escaped from Hell: A Friday the 13th Fan Film,Horror,N/A,214,N/A
Akh,Horror,5.3,105,2h 17m
Winemaker,Horror,5.6,32,59m
105 Minutes,Horror,4.1,2300,2h
Appetite for Sin,Horror,5.5,69,N/A
Murderfest,Horror,3.2,228,1h 22m
The John Perkins Tapes,Horror,4.2,13,1h 17m
Neon Fear,Horror,5.7,587,40m
The Grieving,Horror,N/A,587,1h 35m
The Blade Cuts Deeper,Horror,N/A,587,N/A
Mulm,Horror,5.9,62,1h 38m
Continente,Horror,5.3,78,1h 55m
Teddiscare,Horror,2.1,165,1h 22m
Salt Along the Tongue,Horror,8.0,9,1h 53m
Sharkers,Horror,4.1,168,1h 28m
Man in the Fields,Horror,6.3,59,N/A
Watch If You Dare To,Horror,3.8,9,1h 5m
Sinakagon,Horror,6.9,33,1h 55m
Death Web,Horror,5.3,80,1h 4m
The Last Stand,Horror,N/A,80,N/A
A Game in the Woods,Horror,7.4,26,1h 20m
Run from Hell,Horror,N/A,26,N/A
Dont,Horror,N/A,26,47m
The Town Without Halloween,Horror,5.5,87,1h 28m
Chum!,Horror,3.3,76,N/A
Jealousy,Horror,N/A,76,1h 26m
Fierce Killer Marsupial,Horror,2.2,48,1h 26m
The Unsolved Love Hotel Murder Case Incident,Horror,7.4,6,1h 10m
Dwiju,Horror,4.7,16,1h 25m
The Dark Mother Special+20mn,Horror,7.5,20,2h
Love Bites,Horror,N/A,20,N/A
Arctic Hollow,Horror,2.3,182,1h 10m
Zim Zim Ala Kazim,Horror,3.5,111,1h 40m
Chithini,Horror,5.8,550,2h 31m
Don't Sleep,Horror,2.2,13,1h 39m
The Girl 2,Horror,N/A,13,1h 39m
I Joined a Cult,Horror,4.5,84,N/A
Petrified: A HHH Film,Horror,N/A,84,N/A
Death Bitch,Horror,7.3,22,1h 28m
Body & Soul,Horror,3.1,41,N/A
Creepypasta: Deathnet,Horror,3.4,63,N/A
Oro Negro,Horror,N/A,63,N/A
Don't Break the Rules,Horror,2.7,52,1h 37m
Blood Dried Hands,Horror,5.6,38,1h 55m
Chuzalongo,Horror,6.8,6,1h 35m
Adze the African Vampire,Horror,3.3,60,1h 21m
A Most Atrocious Thing,Horror,3.8,258,1h 15m
Kuang Bao Ju Xi,Horror,5.8,76,1h 15m
Bedtime Stories: Tales of Love and Hate,Horror,7.7,15,1h 5m
Portraits,Horror,4.9,44,1h 22m
The Haunted Studio,Horror,3.6,191,1h 30m
Operation Laila,Horror,5.5,56,2h 3m
Rust 3,Horror,4.3,46,N/A
Do You See Me?,Horror,4.0,5,1h 28m
Once Upon a Time in Amityville,Horror,3.6,51,1h 13m
In the Room Where He Waits,Horror,5.2,76,1h 23m
Bad Ben 13: The Dracula Situation,Horror,4.6,6,1h 39m
Dosa Musyrik,Horror,6.6,16,1h 32m
Jinxx Presents: The Devil's Vortex,Horror,7.6,45,N/A
Wishes of the Blue Girl,Horror,4.3,375,1h 13m
Influenza,Horror,4.3,32,1h 38m
Terror Zone,Horror,3.3,9,1h 28m
Slasher Days of Summer,Horror,N/A,9,N/A
Tumbal Darah,Horror,N/A,9,1h 32m
Apokrif,Horror,8.7,22,1h 4m
Feed the Story Box,Horror,N/A,22,N/A
Küffar,Horror,4.8,20,N/A
Amityville Turkey Day,Horror,3.1,358,1h 34m
My Zombabe,Horror,4.8,92,1h 45m
Sankta Lucia,Horror,6.9,36,N/A
Terror of the Soul,Horror,N/A,36,N/A
31 Kills of Halloween,Horror,N/A,36,N/A
Zombie Anonymous,Horror,9.4,7,N/A
Erbsünde - Veil of Sin,Horror,N/A,7,1h 18m
Trope,Horror,4.3,34,N/A
Advent,Horror,4.4,30,1h 17m
Rerouting,Horror,4.2,165,1h 26m
Secret Shadow,Horror,6.8,18,1h 22m
Korku Kapani (Sessiz Ciglik),Horror,N/A,18,1h 7m
Cadet,Horror,6.9,44,2h 6m
I'm Haunted 2,Horror,5.4,77,N/A
Hüddam 4: Ahmer,Horror,4.6,40,1h 26m
10/31 Part 4,Horror,5.6,17,1h 27m
The Whisper in the Woods,Horror,5.2,35,1h 11m
Apex Predators 2: The Spawning,Horror,2.9,25,1h 10m
Idiot Girls and School Ghost: School Anniversary,Horror,7.1,60,1h 30m
Big Cats,Horror,2.9,141,1h 33m
A Melty Kiss Lost in the Abyss - Un Dolce Bacio Perduto nell'Abisso -,Horror,10,5,1h 31m
Padikkadha Pakkangal,Horror,4.6,167,1h 46m
Antropophagus Legacy,Horror,N/A,167,1h 40m
I'm Haunted 3,Horror,6.0,48,N/A
Mr. Sandman,Horror,6.7,28,47m
Alone in the Night,Horror,3.8,8,N/A
The Point Pleasant Tapes,Horror,N/A,8,N/A
Cruel Summer III: Pray for Fall,Horror,5.2,15,1h 49m
Ame no naka no yokujô,Horror,6.0,85,2h 12m
Slave Dolls 2: Red Rooms,Horror,2.0,6,17m
Sister Psycho,Horror,N/A,6,N/A
Danyang Mahar Tukar Nyawa,Horror,6.5,8,1h 50m
Burnt Flowers,Horror,5.0,55,1h 39m
Rotten Welcome to the Freak Show,Horror,N/A,55,1h 20m
Hell Squad 2: Fresh Meat,Horror,9.3,21,1h 35m
Blodsuger,Horror,6.6,8,1h 34m
Granny Krampus,Horror,2.7,122,1h 21m
Grimmwood,Horror,7.1,10,N/A
Easter Evil,Horror,2.5,150,1h 12m
Undying,Horror,6.7,14,26m
Wieland,Horror,5.7,17,N/A
Ananya,Horror,8.8,881,2h 16m
Nowhere Land,Horror,3.6,12,1h 24m
Immortal Thieves: The Bloody Heist,Horror,6.7,35,N/A
Scary Tales: Dark Walker,Horror,3.3,53,N/A
Alone,Horror,7.6,14,1h 28m
The Forest,Horror,N/A,14,1h 47m
Domovoy,Horror,4.3,295,1h 42m
In Search of Fear,Horror,7.7,15,1h 40m
My First Year Off Campus,Horror,8.1,21,1h 25m
Dr. Jason II - Lights & Shadows,Horror,4.9,331,1h 2m
Treasures of Terror: Vol 1,Horror,4.2,20,N/A
Lopaliki Ra Chepta,Horror,N/A,20,1h 52m
Voidcaller,Horror,6.7,40,1h 25m
O Clube das Mulheres de Negócios,Horror,4.7,105,1h 35m
El tema del verano,Horror,7.8,17,1h 31m
Lipstick on the Glass,Horror,4.1,13,1h 56m
Apocalypse Love,Horror,6.4,5,N/A
Nighthawk,Horror,N/A,5,1h 14m
Video Vision,Horror,5.8,20,1h 18m
Meathook,Horror,N/A,20,1h 42m
K. The Butcher Shitter,Horror,3.1,23,1h 10m
Torture the Flesh,Horror,7.2,16,N/A
Rise of the Crimson Butcher,Horror,5.1,54,N/A
Blood Magick,Horror,9.1,12,1h 39m
Severance Mountain,Horror,5.3,17,1h 14m
Iron Nest of the Moon,Horror,7.6,13,1h 10m
Soul Traveler (The Feature),Horror,4.2,23,1h 36m
Ripper Revealed,Horror,3.7,188,1h 10m
Retreat,Horror,8.7,16,1h 33m
Curtains for Christmas,Horror,5.4,67,1h 10m
Bigfoot: The Movie - The Sequel,Horror,5.1,15,N/A
The Smell of Blood,Horror,2.4,16,1h 15m
Blood Demons,Horror,N/A,16,2h 14m
Bridge,Horror,3.0,12,1h 18m
A Haunting in Council House,Horror,5.0,56,1h 34m
Clawface,Horror,8.6,14,1h 38m
Dank Frank,Horror,N/A,14,1h 23m
The Tormented,Horror,5.0,17,1h 25m
Touched by Eternity,Horror,5.4,87,1h 35m
Wrong Places,Horror,2.1,64,1h 33m
The Film Café,Horror,N/A,64,N/A
Halloween: The Hunt of Michael Myers,Horror,8.5,14,1h 21m
Screamwalkers,Horror,3.8,53,1h 2m
Jurassic Exorcist,Horror,3.7,23,1h 16m
Wonderland,Horror,6.8,12,2h
Nightmare in Argus,Horror,N/A,12,N/A
Lesbian Vampires from Outer Space,Horror,N/A,12,48m
Ritual,Horror,N/A,12,1h 10m
(Iconic),Horror,5.6,12,1h 30m
No Lo Escuches,Horror,N/A,12,N/A
Cursed Waters: Creature of Lake Okanagan,Horror,N/A,12,N/A
Alien Legacy: Terror on Luxor Ridge,Horror,6.1,20,2h 7m
Urban Nightmares: A Found Footage Anthology,Horror,4.7,45,N/A
Basileia,Horror,4.2,57,N/A
Shadows,Horror,6.8,21,1h 15m
All We Wanted,Horror,3.5,72,1h 43m
Firework,Horror,6.1,13,1h
Death,Horror,6.1,15,1h 17m
Dream,Horror,N/A,15,1h 21m
The Devil Inside Her,Horror,5.5,14,N/A
Bloody Trip: The Equinox Killer,Horror,4.9,82,1h 20m
Trolled,Horror,4.0,23,1h 20m
The Stickman's Hollow,Horror,N/A,23,N/A
The Last Grail Hunter,Horror,8.8,6,N/A
Gunfighter Paradise,Horror,8.8,18,N/A
Hide and Seek,Horror,5.4,5,1h 38m
Choke,Horror,7.5,21,1h 38m
Synthwave Horror: Night of the Living Dead,Horror,N/A,21,N/A
Para Betina Pengikut Iblis: Part 2,Horror,4.0,123,1h 30m
Cin Köyü,Horror,1.0,16,1h 15m
Terrornet,Horror,3.7,92,1h 28m
Janus,Horror,5.2,9,1h 12m
The Seven Darks,Horror,4.2,122,1h 3m
Quadrant: Noir Version,Horror,6.9,12,1h 13m
Mystery Writers,Horror,5.2,72,1h 30m
Earworm,Horror,2.3,215,1h 41m
Petualangan Anak Penangkap Hantu,Horror,5.9,27,1h 39m
Nosferatu: A Symphony of Horror - Audio Score by idiedtrying.,Horror,7.5,10,1h 34m
The Burned Hand,Horror,8.0,12,1h 25m
Residency,Horror,N/A,12,54m
Framed,Horror,5.2,73,Not Rated
Indera,Horror,6.0,14,1h 44m
ZombieCON Vol. 1,Horror,N/A,14,N/A
Malediction,Horror,N/A,14,N/A
Nenu Keerthana,Horror,8.9,2100,2h 35m
Ictus: Paciente Cero,Horror,N/A,2100,N/A
Erracheera,Horror,N/A,2100,N/A
The Emasculator,Horror,N/A,2100,1h 16m
Dashboard Dogs,Horror,N/A,2100,1h 30m
Haunted by Her Name,Horror,2.7,93,1h 30m
Beach Chain,Horror,N/A,93,N/A
The Clot,Horror,2.8,27,1h 19m
Happy Halloween,Horror,5.9,21,1h 36m
Here and Now,Horror,N/A,21,1h 25m
Indelebile,Horror,N/A,21,N/A
The Damnation,Horror,7.0,19,1h 22m
The Last Podcast,Horror,N/A,19,1h 38m
Wayward Sisters,Horror,N/A,19,N/A
Amityville AI,Horror,4.0,40,N/A
The Final Party,Horror,N/A,40,1h 18m
Cruel: The Cross Village Encounter,Horror,4.5,46,57m
The Beast Hand,Horror,3.9,8,1h 17m
Killer Rental,Horror,N/A,8,1h 26m
Grayson's Encounter,Horror,7.3,22,1h 10m
Cacophony the Animated Movie,Horror,N/A,22,1h 21m
The Elite of Devils,Horror,3.6,42,1h 48m
The Nexus,Horror,6.4,24,N/A
Brain Tumor,Horror,3.8,51,1h 16m
Hillock Haunting,Horror,3.1,95,1h 23m
Jama,Horror,6.3,16,1h 11m
Slenderverse: Building the Slenderman,Horror,7.0,8,1h 55m
#Models Wanted,Horror,8.8,32,N/A
Day of the Clones,Horror,3.8,61,1h 38m
Gen 2,Horror,3.4,14,N/A
Hellvira's Haunted Asylum of Horror,Horror,5.6,35,1h 58m
Hannas 2,Horror,2.9,45,1h 19m
Problematic Intentions,Horror,4.6,15,1h 30m
Behold the Claw,Horror,5.6,17,1h 15m
Abnormal: Buas,Horror,5.6,26,1h 30m
The Awkward Stage,Horror,5.8,14,1h 9m
Dark Motel,Horror,N/A,14,1h 20m
Baridegi: The abandoned Girl,Horror,3.4,18,1h 47m
Mariara,Horror,5.9,11,N/A
[null],Horror,N/A,11,N/A
Saka Perawan,Horror,5.1,55,1h 31m
Historias de Halloween,Horror,6.6,26,1h 20m
The Director's Cut,Horror,4.2,15,1h 22m
Demon Stalker,Horror,2.2,7,1h 37m
The Beast of No-Mans Land,Horror,N/A,7,1h 30m
La Hacienda - El Regreso de los Malditos,Horror,7.6,15,1h 10m
Bungalow Section 12,Horror,2.4,60,1h 28m
First Person Savior,Horror,4.9,12,1h 21m
The Last Ritual,Horror,7.7,9,1h 40m
Bring Me a Skin for Dancing In,Horror,4.1,185,N/A
A Detox Horrific,Horror,N/A,185,1h 12m
JEIT,Horror,N/A,185,1h 10m
EP/2,Horror,N/A,185,1h 8m
Ghosted,Horror,N/A,185,50m
Chasing Zombies: A George Romero Tribute,Horror,N/A,185,1h 45m
Insane Like Me?,Horror,4.5,54,1h 26m
The World Drops Dead,Horror,N/A,54,1h 11m
Napoleon Street,Horror,N/A,54,1h 50m
Kabir Azabi: Insi ve Cinni,Horror,3.9,22,1h 25m
The Girl in Yellow,Horror,N/A,22,1h 25m
Just Another Horror Movie,Horror,5.5,9,31m
Finger Licking,Horror,4.8,17,N/A
Souls of the Damned,Horror,5.0,16,N/A
Restitution,Horror,4.1,33,N/A
Heirredrum,Horror,N/A,33,N/A
Busted Babies,Horror,7.8,12,1h 27m
A Coffin of Stars,Horror,5.3,7,1h 40m
Night of the Strangers,Horror,N/A,7,N/A
Finally Home,Horror,N/A,7,1h 3m
Diwe,Horror,N/A,7,N/A
Shadow Reaper,Horror,N/A,7,1h 11m
Intrusive,Horror,N/A,7,1h 6m
Neighborhood,Horror,N/A,7,1h 24m
FPS,Horror,4.2,18,1h
II,Horror,8.6,28,21m
Red Light District Shark Attack,Horror,3.1,48,N/A
Mercy Brown,Horror,N/A,48,1h
