Title,Genre,Rating,Votes,Duration
The Last Republican,Documentary,7.6,80,1h 30m
La revolución de las musas,Documentary,5.3,10,1h 10m
Vigilantes Inc.: America's New Vote Suppression Hitmen,Documentary,9.1,93,1h 18m
Johatsu: Into Thin Air,Documentary,6.5,191,1h 26m
The Life and Deaths of Christopher Lee,Documentary,7.2,468,1h 39m
Concepción,Documentary,8.7,27,2h 20m
Heart of a Servant: The Father Flanagan Story,Documentary,9.7,44,1h 30m
The Pool,Documentary,7.3,38,1h 35m
Breaking Into Beautiful,Documentary,9.2,24,1h 28m
Monkey on a Stick,Documentary,6.9,50,1h 45m
Jeste nejsem kým chci být,Documentary,7.7,240,1h 30m
Suburban Fury,Documentary,8.7,13,1h 58m
Chuck Zito: An American Story,Documentary,6.5,11,N/A
Black Snow,Documentary,8.0,34,1h 36m
Nosferatu: The Real Story,Documentary,7.8,28,1h 11m
La passion selon Béatrice,Documentary,6.3,36,1h 23m
Sam and Colby: The Legends of the Paranormal,Documentary,4.8,313,1h 38m
I Am the River the River Is Me,Documentary,6.7,137,1h 28m
Zero Se Restart,Documentary,6.7,112,1h 28m
Stripped: Nashville,Documentary,5.2,56,1h 22m
Fanmade: Enhypen,Documentary,7.7,43,1h 21m
Favoriten,Documentary,7.8,251,1h 58m
Aneta,Documentary,6.6,104,1h 40m
The Mountain Within Me,Documentary,6.7,168,1h 29m
RM: Right People Wrong Place,Documentary,8.2,425,1h 20m
Yalla Parkour,Documentary,7.6,50,1h 29m
The Sidemen Story,Documentary,6.7,1700,1h 39m
Veselka: The Rainbow on the Corner at the Center of the World,Documentary,7.0,189,1h 46m
The World According to Allee Willis,Documentary,8.0,86,1h 37m
Booty Warrior,Documentary,8.5,12,1h
Diane von Furstenberg: Woman in Charge,Documentary,7.2,316,1h 37m
Stevie Van Zandt: Disciple,Documentary,7.9,676,2h 27m
Fiore mio,Documentary,6.8,143,1h 20m
The Best of Me,Documentary,N/A,143,1h 29m
Memories of Love Returned,Documentary,9.0,6,1h 16m
Resident Orca,Documentary,7.3,27,1h 37m
Chris Brown: A History of Violence,Documentary,5.4,324,1h 22m
The Relentless Patriot,Documentary,6.4,217,1h 34m
Suzzanna: The Queen of Black Magic,Documentary,6.5,48,1h 28m
Reptilians,Documentary,2.6,93,1h 16m
Dinner with Leatherface,Documentary,7.4,34,1h 46m
The Rubber-Keyed Wonder,Documentary,7.5,132,2h 21m
Sudan Remember Us,Documentary,7.8,61,1h 16m
Georgia O'Keeffe: The Brightness of Light,Documentary,9.5,8,1h 58m
Trapped,Documentary,8.6,15,1h 22m
Two Strangers Trying Not to Kill Each Other,Documentary,7.3,96,1h 40m
Satisfied,Documentary,7.5,14,1h 24m
In Waves and War,Documentary,8.6,10,1h 47m
Elevation,Documentary,9.0,66,1h 30m
Mysteries of the Terracotta Warriors,Documentary,6.7,1700,1h 17m
Eternal You,Documentary,6.3,239,1h 27m
Chaplin | Spirit of the Tramp,Documentary,7.2,48,1h 30m
The White House Effect,Documentary,8.3,43,1h 34m
Made in Ethiopia,Documentary,8.0,72,1h 31m
The Sky Above Zenica,Documentary,6.9,140,1h 30m
Ms. President,Documentary,7.8,196,1h 48m
The Donn of Tiki,Documentary,9.3,26,1h 40m
Henry Fonda for President,Documentary,7.4,110,3h 4m
Little Empty Boxes,Documentary,7.5,66,1h 40m
Devo,Documentary,7.4,85,1h 30m
Beneath Sheep's Clothing,Documentary,8.7,22,N/A
The Last Sacrifice,Documentary,7.4,26,1h 34m
TIME II: Unfinished Business,Documentary,N/A,26,1h 20m
Lesvia,Documentary,7.4,105,1h 18m
Havumetsän lapset,Documentary,7.2,251,1h 33m
Ange & the Boss: Puskas in Australia,Documentary,8.3,27,1h 17m
Only Andy,Documentary,5.2,38,59m
Stopping the Steal,Documentary,7.4,1500,1h 30m
Banned Together,Documentary,7.4,36,1h 33m
Out of Egypt,Documentary,5.0,43,1h 49m
Plastic People,Documentary,7.0,152,1h 24m
I Could Never Go Vegan,Documentary,7.2,108,1h 37m
Bandidos - Ein Leben zwischen Freiheit und Gesetz,Documentary,5.1,35,1h 54m
Who is Michael Jang?,Documentary,8.8,13,45m
All the President's Men,Documentary,6.5,73,N/A
A Clockwork Shining: Kubrick's Odyssey 3,Documentary,6.0,39,1h 49m
Desire: The Carl Craig Story,Documentary,6.1,9,1h 30m
RUNN,Documentary,8.2,87,56m
Songs of Slow Burning Earth,Documentary,7.5,255,1h 35m
Marko Polo,Documentary,N/A,255,N/A
Shelf Life,Documentary,6.1,9,1h 16m
Home Game,Documentary,8.3,32,1h 38m
Chain Reactions,Documentary,7.1,105,1h 43m
Space: The New Frontier,Documentary,N/A,105,40m
Silent Observers,Documentary,5.5,12,1h 36m
Shadowland,Documentary,6.4,180,1h 38m
Night Is Not Eternal,Documentary,6.0,130,1h 32m
The People United! A Cinematic Diary,Documentary,N/A,130,1h 21m
The Mandela Effect Phenomenon,Documentary,4.8,79,N/A
The Killing Roads,Documentary,7.7,258,1h 55m
The Chasers of Tornado Alley: Touching the Sky,Documentary,9.4,17,48m
Screams Before Silence,Documentary,6.1,9900,57m
Renee Gracie: Fireproof,Documentary,6.5,282,1h 40m
I Am Martin Parr,Documentary,7.1,118,1h 8m
The Water Front,Documentary,N/A,118,1h 5m
Undisputed,Documentary,6.8,106,1h 4m
Vindicating Trump,Documentary,4.1,1700,1h 36m
The Divided Island,Documentary,9.0,73,N/A
Larger Than Life: Reign of the Boybands,Documentary,6.7,290,1h 35m
Falcone e Borsellino - Il fuoco della memoria,Documentary,N/A,290,1h 6m
Daytime Revolution,Documentary,6.8,96,1h 48m
Seksi: Pantasya at pelikula,Documentary,6.2,22,49m
Bogancloch,Documentary,7.1,65,1h 25m
Twisters: The Real Story,Documentary,5.3,64,N/A
Une pastorale américaine,Documentary,7.6,63,1h 58m
Life and Other Problems,Documentary,7.3,65,1h 39m
The Propagandist,Documentary,8.0,68,1h 48m
The Impact: Groundbreaking Documentary,Documentary,8.2,62,N/A
Old World Order,Documentary,7.7,91,1h 30m
Liam Payne: The Price of Fame,Documentary,N/A,91,45m
You Are Not Alone: Fighting the Wolf Pack,Documentary,7.4,1400,1h 42m
Breaking the Silence: The Maria Soledad Case,Documentary,6.3,528,1h 35m
Rape Play,Documentary,N/A,528,1h 22m
Ferrari: Fury & the Monster,Documentary,N/A,528,N/A
Living with Leopards,Documentary,7.4,850,1h 11m
Face of Hate,Documentary,7.6,27,1h 25m
The Battle for Laikipia,Documentary,8.0,100,1h 34m
Apple Cider Vinegar,Documentary,6.9,69,1h 20m
Usher: Rendezvous in Paris,Documentary,7.7,50,1h 28m
Megan Thee Stallion: In Her Words,Documentary,7.4,1800,1h 52m
Zurawski v Texas,Documentary,8.3,79,1h 38m
Green Line,Documentary,8.0,10,2h 30m
The Sixth,Documentary,6.8,525,1h 46m
The Movie Man,Documentary,7.7,184,1h 29m
K - Number,Documentary,N/A,184,1h 52m
Madu,Documentary,5.3,268,1h 40m
Nocturnes,Documentary,6.9,123,1h 22m
Beyond the Tree Line,Documentary,7.6,29,2h 4m
Nayanthara: Beyond the Fairy Tale,Documentary,3.9,743,1h 21m
We Can Be Heroes,Documentary,9.2,18,1h 26m
Nicola,Documentary,N/A,18,1h 10m
Tactical Empathy,Documentary,8.6,14,1h
Open Wide,Documentary,5.8,466,1h 48m
Longevity Hackers,Documentary,9.4,14,N/A
TerraForma,Documentary,6.4,30,1h 2m
It's All Gonna Break,Documentary,6.7,21,N/A
No Cap,Documentary,5.6,39,1h 48m
76 Days Adrift,Documentary,N/A,39,1h 45m
Pociagi,Documentary,7.5,71,1h 21m
Keanu Reeves: The One and Only,Documentary,6.3,115,50m
Turn in the Wound,Documentary,4.4,33,1h 17m
Hija del Volcán,Documentary,N/A,33,N/A
The Quest: Everest,Documentary,8.3,15,1h 37m
Lee Priest: Rebel with a Cause,Documentary,N/A,15,2h 17m
Village of Death: Oradour-sur-Glane 1944,Documentary,7.8,15,58m
The Belle from Gaza,Documentary,6.0,204,1h 16m
Topuria Matador,Documentary,7.2,166,1h 35m
Tom Papa: Home Free,Documentary,6.9,496,1h 2m
Untitled Tim Burton Documentary,Documentary,N/A,496,1h 5m
Patrice: The Movie,Documentary,8.3,231,1h 42m
And So It Begins,Documentary,6.6,118,1h 53m
A Quiet Girl,Documentary,6.8,39,1h 26m
Champions of the Golden Valley,Documentary,9.2,74,1h 21m
Carville: Winning Is Everything Stupid,Documentary,7.2,273,1h 38m
SUGA: Agust D Tour 'D-DAY' the Movie,Documentary,8.2,1200,1h 24m
CIA Drugs R Us! A Drugs as Weapons... Sequel,Documentary,7.0,12,2h 19m
De wilde Noordzee,Documentary,7.3,341,1h 28m
Democracy Noir,Documentary,7.0,104,1h 56m
Between Goodbyes,Documentary,8.1,11,1h 36m
Lost in the Shuffle,Documentary,6.4,175,1h 40m
Sarò con te,Documentary,7.5,86,1h 48m
Chinatown Cha-Cha,Documentary,7.6,53,1h 25m
Love Over Money,Documentary,8.2,57,1h 41m
Balomania,Documentary,7.5,184,1h 33m
The 1916 Project,Documentary,7.6,67,1h 16m
Immortals,Documentary,7.4,30,1h 34m
Expedition Amazon,Documentary,6.5,146,47m
Bad Actor: A Hollywood Ponzi Scheme,Documentary,5.3,168,1h 27m
The Honorable Shyne,Documentary,6.7,164,1h 43m
Flynn,Documentary,5.0,501,2h 6m
If Jack Reacher Could Sing,Documentary,7.6,12,31m
Irklais per Atlanta,Documentary,9.0,859,1h 40m
Grounded II: Making the Last of Us Part II,Documentary,8.2,447,2h 1m
Fortune Feimster: Crushing It,Documentary,6.9,661,58m
Among Neighbors,Documentary,9.7,50,1h 40m
Let Them Be Naked,Documentary,8.7,14,N/A
Resistance: They Fought Back,Documentary,7.4,121,1h 40m
Anxiety Club,Documentary,8.4,13,N/A
MANipulation,Documentary,4.1,22,1h 13m
Resynator,Documentary,6.9,92,1h 36m
The Wolves Always Come at Night,Documentary,7.4,65,1h 35m
Biohack Yourself: Lifespanning Our Vitality,Documentary,3.9,38,1h 30m
Blue Rodeo: Lost Together,Documentary,8.4,55,1h 28m
The Other,Documentary,9.4,8,1h 40m
A Photographic Memory,Documentary,7.4,24,1h 27m
Blackpink: World Tour - Born Pink,Documentary,7.7,280,1h 33m
Bad River,Documentary,7.8,78,1h 28m
It's Ok,Documentary,8.2,530,1h 30m
Honor in Armor,Documentary,N/A,530,N/A
Shine On: The Forgotten Shining Location,Documentary,7.7,73,25m
The Sound of Hope,Documentary,9.2,18,N/A
Something Better Change,Documentary,N/A,18,N/A
Superhuman Body: World of Medical Marvels,Documentary,6.7,20,40m
Counted Out,Documentary,7.5,12,1h 29m
Maurice And I,Documentary,8.9,26,1h 38m
The Other Side,Documentary,5.9,272,1h 37m
Salão de Baile,Documentary,7.3,53,1h 32m
Warpigs: Block to Block in Fallujah,Documentary,8.9,26,N/A
Klitschko: More Than a Fight,Documentary,6.3,511,1h 36m
King's Gambit,Documentary,7.0,8,N/A
State of Silence,Documentary,6.5,109,1h 20m
A Dangerous Boy,Documentary,6.8,112,1h 30m
Tigers on the Rise,Documentary,6.8,239,1h 18m
